id,code,name,short_name,department,category,reporting_type,outsource_lab_name,price_paisa,sample_type,container,method,tat_hours,interpretation_template,is_active,display_order,created_at (Nepal ISO +05:45),updated_at (Nepal ISO +05:45),allow_manual_price,requires_sample_tracking,description,test_kind,lifecycle_status,category_id,sample_volume,configuration_notes,row_version,archived_at (Nepal ISO +05:45),archived_by,activated_at (Nepal ISO +05:45),activated_by,price_configured,allow_zero_price_billing,clinical_configuration_status,workflow_supported,normalized_name_collision_exempt,pricing_policy,search_aliases,billing_enabled,clinical_reporting_enabled,collection_required,workflow_type,analyzer_configuration_required,reporting_model
"f50afe67-e593-4009-b2a7-9506ee44bebc","URINE_FOR_MICROALBUMIN","Urine for Microalbumin","","Clinical Pathology","Clinical Pathology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"8aa7dfd5-d05f-4de6-b80d-a7339372d8fe","URINE_FOR_PROTEIN","Urine for Protein","","Clinical Pathology","Clinical Pathology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"46d40e3c-43bb-4bd6-9561-a6127f6fceef","UPT","Urine Pregnancy Test","UPT","Clinical Pathology","Clinical Pathology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[""upt""]","false","false","false","Routine","false","Qualitative"
"a4a2fbea-e105-47be-9447-dbaea51c3bb3","UPCR","Urine Protein Creatinine Ratio","UPCR","Molecular Diagnostics","Molecular & PCR","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","d30b1a72-728b-47f6-86eb-2bc93768c824","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[""upcr""]","false","false","false","Routine","false","NumericSingle"
"25c18a03-b214-40bf-a7d4-8b0550cba632","URINE_ROUTINE_EXAMINATION","Urine R/E structured service","","Clinical Pathology","Clinical Pathology","NoReporting","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","false","false","PricePending","[]","false","false","false","NoClinicalReport","false","StructuredNested"
"ecaba295-74f4-473c-a9b5-c9d96c382f17","URINE_RE","Urine Routine & Microscopic Examination (Urine R/E)","Urine R/E","Clinical Pathology","Clinical Pathology","InHouse","","15000","Clean Catch Midstream Urine","Sterile Urine Container","","2","","true","430","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","cc8f47da-255c-4710-b970-26534098fd0c","","","1","","","","","true","false","Configured","true","false","Fixed","[]","true","false","true","Routine","false","NumericMultiParameter"
"7fd6dec4-0106-4117-94c6-15691db9e77e","URINE_SUGAR_FASTING","Urine Sugar Fasting","","Clinical Pathology","Clinical Pathology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"1e9b1dbb-f9be-4a7b-9eeb-408c7ca3f274","URINE_SUGAR_PP","Urine Sugar PP","","Clinical Pathology","Clinical Pathology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"5dba3402-9d76-45f1-9d54-59d7efcd3cf4","URINE_SUGAR_RANDOM","Urine Sugar Random","","Clinical Pathology","Clinical Pathology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"d8b93c66-6e7f-4a04-9f76-20a8dc5d05e1","VDRL","VDRL / RPR (Syphilis Serology)","VDRL","Serology & Immunology","Infectious Serology","InHouse","","0","Serum","Yellow Top (SST)","","2","","true","380","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","","1","","","","","false","false","Configured","true","false","PricePending","[""vdrl""]","true","true","true","Routine","false","NumericSingle"
"b91e8a0d-e791-4b44-bed9-01f1b8b39710","VITAMIN_B12","Vitamin B12 (Cyanocobalamin)","Vit B12","Clinical Biochemistry","Vitamins","InHouse","","180000","Serum","Yellow Top (SST)","","6","","true","470","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","","1","","","","","true","false","Configured","true","false","Fixed","[""vitamin b12""]","true","false","true","Routine","false","NumericSingle"
"dab17fca-0312-4981-88ed-be354452e3b6","WEIL_FELIX_TEST_SERUM","WEIL FELIX TEST, SERUM","","Serology & Immunology","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericMultiParameter"
"5b85cb76-1c25-4f00-bcaf-9d5425a50ddf","WIDAL_TUBE_METHOD","Widal (Tube Method)","","Serology & Immunology","Serology & Immunology","NoReporting","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","NoClinicalReport","false","StructuredNested"
"7577ffae-65db-4314-ae72-6cbde1e01922","WIDAL","Widal Agglutination Test (Typhoid)","Widal","Serology & Immunology","Infectious Serology","InHouse","","0","Serum","Yellow Top (SST)","","2","","true","420","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","","1","","","","","false","false","Configured","true","false","PricePending","[]","true","true","true","Routine","false","NumericMultiParameter"
"30f2819f-cc4a-40f1-9c14-fdaa0a271ebe","WIDAL_SLIDE","Widal Test, Slide Method","Widal Slide","Serology & Immunology","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","MixedTyped"
