"parameter_id","test_id","test_code","parameter_code","parameter_name","value_type","unit","display_order","is_mandatory","is_active","lifecycle_status","formula","options","reference_status"
"9438e4d9-a5a8-4f9c-b1a6-0e94c18e3786","3ed0b30c-5b52-4e56-8e08-4f0b4aafab36","MIC-0064","MIC-0064","Automated Blood Culture","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"c779f990-c755-42d7-baa8-c10197a83111","b473ac73-ff85-49d1-8024-00199be41626","MIC-0065","MIC-0065","Fungal Blood Culture","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"9541ef14-d2de-4716-98bf-a811b0fcd59a","3051ba4b-2971-4bf8-9be7-c92f3c68df2f","MIC-0066","MIC-0066","Sterility Culture","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"6760778c-d0cc-4985-817d-42653a1e2c30","9e9b411d-dcbe-43d9-8767-10d4be229081","MOL-0001","MOL-0001","SARS-CoV-2 RT-PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"dbe1071e-ffe3-4bf2-9a75-0c9fc0bef6dd","42ed6fa5-3f46-4479-a604-2a99dba54017","MOL-0002","MOL-0002","Influenza A PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"eed6ffa7-b9a7-4ab6-b37f-1370bc4cf675","4fac8a60-8a73-4478-a8e9-c80169eff04d","MOL-0003","MOL-0003","Influenza B PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"f713dc0c-3354-48d9-9130-23bcb79d12ab","2fa457e9-da52-47bd-b8f8-031a98a16965","MOL-0004","MOL-0004","RSV PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"bb3fb42c-2858-41af-aa94-e936ea22d946","d0fe0406-269b-492e-a3f1-3b976d268944","MOL-0005","MOL-0005","HBV DNA Quantitative","Numeric","IU/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"2d5912d5-2cad-4fd7-8803-718a08311cbc","40d30b8e-5444-49b0-8efb-e1716c481e89","MOL-0006","MOL-0006","HCV RNA Quantitative","Numeric","IU/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"298fc9db-7153-4c2f-8a67-5a42ccb13db6","e1111611-56b2-4885-a167-e86a0e621f60","MOL-0007","MOL-0007","HIV-1 RNA Viral Load","Numeric","copies/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"722bcb6a-9052-4939-98a7-a2735ac9af3e","d6dde9c0-735f-4385-bbf9-b0d189d85027","MOL-0008","MOL-0008","CMV DNA Quantitative","Numeric","IU/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"6efc147c-eec1-4905-893f-68ef31afeac3","9ee5e752-545f-453b-93c6-9923429d3185","MOL-0009","MOL-0009","EBV DNA Quantitative","Numeric","copies/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"fe623343-685d-48ca-b6b9-e6257ebd33f6","b48704a4-cd30-452f-9924-8e87f47907d5","MOL-0010","MOL-0010","BK Virus DNA Quantitative","Numeric","copies/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"722314a3-4550-46a7-a29c-201ea2fffe5c","8d87587b-cb68-482d-9820-2df9e93911c8","MOL-0011","MOL-0011","JC Virus DNA PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"59bc2f79-31e8-4180-b5be-f2ec87242533","950be1b7-6ff9-4c64-ba2f-fcb4c91d855b","MOL-0012","MOL-0012","HSV-1/2 DNA PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"f3b2b442-44fa-4c33-ae4d-7838e4190374","10a454e5-11e9-40b6-9b9f-cdceae73dec6","MOL-0013","MOL-0013","VZV DNA PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"5147333f-6662-4062-8d00-0ee68ebdca51","8d42bf24-56f7-466b-ab3c-aa3a909123a9","MOL-0014","MOL-0014","HPV DNA High Risk","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"6f0912c8-0e2f-4bbc-8f06-c395effd8a21","b5030cae-9a26-44d4-9803-a2430ff72542","MOL-0015","MOL-0015","HPV Genotyping","Numeric","Genotype","1","TRUE","TRUE","Active","","","CONFIGURED"
"1b3d66c0-a54a-4b06-b915-25021c105080","8810fa1d-ccb1-4645-8e17-956bfc77fbf4","MOL-0016","MOL-0016","Chlamydia trachomatis NAAT","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"a42a0dd7-36cf-43e6-ae48-5814c1fe4230","41636358-4b9f-495b-a050-22a863fdce3e","MOL-0017","MOL-0017","Neisseria gonorrhoeae NAAT","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"0f9b446c-7eeb-4da2-9e56-9020cb479fbf","5614632b-d482-4967-9bbc-7aa00ddd2217","MOL-0018","MOL-0018","Trichomonas vaginalis NAAT","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"a28b6091-9f47-40f4-8d64-1eb787e3831b","ea3d8b66-5e76-4ba7-9650-679a36386d84","MOL-0019","MOL-0019","Mycoplasma genitalium NAAT","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"1806b77d-f972-42b3-bec9-542b3092e9ee","72cfba76-c43f-46e2-a2ba-d53c1f7a1b40","MOL-0020","MOL-0020","TB MTB/RIF Molecular Test","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"ec9910ef-9606-456b-aa4e-c13168985d6c","ee3a73a4-17c7-4bbf-83d2-e612a0189108","MOL-0021","MOL-0021","MTB PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"bc1da409-326d-490e-b5e2-9e06a47b0634","f755eb3d-c766-41e5-9448-bf7dce219e2b","MOL-0022","MOL-0022","TB Drug Resistance Molecular Panel","Numeric","Interpretive","1","TRUE","TRUE","Active","","","CONFIGURED"
"d4911f5d-2cc4-496a-a755-0aacea521eac","8655f010-568b-4b19-8ce9-925070eb3f31","MOL-0023","MOL-0023","Malaria PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"fed39f2e-0f08-4b0b-b438-3c7956ce47d6","bf9c3c33-fab4-4dda-a531-1a5d9b50df37","MOL-0024","MOL-0024","Dengue RT-PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"7a0ed151-6257-4988-9466-725d616dc394","a6cda9ae-261f-4772-984c-43c7f72be059","MOL-0025","MOL-0025","Chikungunya RT-PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"87560055-22d5-42ea-9618-790972528159","f2b159ca-a601-4f06-8f35-597c4f0f6d64","MOL-0026","MOL-0026","Scrub Typhus PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"188f557c-37b9-4b82-9cfa-6b0407510d3e","6f081024-ca20-4d2c-b9f5-30e857f5ef8d","MOL-0027","MOL-0027","Leptospira PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"95b16edd-2094-4335-b682-0cc720e0a1f2","6aee82d6-1cf6-4973-9606-39036fc4c12c","MOL-0028","MOL-0028","BCR-ABL1 Quantitative PCR","Numeric","% IS","1","TRUE","TRUE","Active","","","CONFIGURED"
"4218e49a-89de-4e1e-9bc0-da0d9762a8d3","e4bdd10f-b02d-4c9e-bd29-b08627f21757","MOL-0029","MOL-0029","JAK2 V617F Mutation","Numeric","Detected/Not detected","1","TRUE","TRUE","Active","","","CONFIGURED"
"50c60b60-ae48-4596-a18f-223caa51d964","a9574a1f-9d0c-4e2d-925c-e5b33d0f4f01","MOL-0030","MOL-0030","JAK2 Exon 12 Mutation","Numeric","Detected/Not detected","1","TRUE","TRUE","Active","","","CONFIGURED"
"37599d47-b0fc-49fe-9aae-61b40468e51d","43ecf93e-2fde-4353-913a-994d80d97e2f","MOL-0031","MOL-0031","CALR Mutation","Numeric","Detected/Not detected","1","TRUE","TRUE","Active","","","CONFIGURED"
"53a15427-867e-4975-9573-05c79ad46263","ca76d406-0db8-4f0d-8349-5fe7528e0dd6","MOL-0032","MOL-0032","MPL Mutation","Numeric","Detected/Not detected","1","TRUE","TRUE","Active","","","CONFIGURED"
"c5b9d654-c864-4ee2-80ca-df774452542e","90528cbe-51a3-4e4b-94e6-6775849fcc96","MOL-0033","MOL-0033","FLT3 ITD/TKD","Numeric","Detected/Not detected","1","TRUE","TRUE","Active","","","CONFIGURED"
"a60899c6-df3f-49ca-8216-173940b04725","2bded3e3-f8bf-435f-8cc8-7198ebca2951","MOL-0034","MOL-0034","NPM1 Mutation","Numeric","Detected/Not detected","1","TRUE","TRUE","Active","","","CONFIGURED"
"3bd9edfc-d537-49dc-acfc-388bfa1420f9","fd311fd0-9abf-43a7-b557-afe8b942ee92","MOL-0035","MOL-0035","PML-RARA Fusion","Numeric","Detected/Not detected","1","TRUE","TRUE","Active","","","CONFIGURED"
"67166104-06dd-4d72-a671-0b007c888127","7304ae0a-dc73-4f41-a4f5-6a25c5c5002a","MOL-0036","MOL-0036","RUNX1-RUNX1T1 Fusion","Numeric","Detected/Not detected","1","TRUE","TRUE","Active","","","CONFIGURED"
"9d0934f4-4d9d-45e0-923f-97b54662bc71","5eafaceb-8bba-4dc0-bf64-ce04e3306074","MOL-0037","MOL-0037","CBFB-MYH11 Fusion","Numeric","Detected/Not detected","1","TRUE","TRUE","Active","","","CONFIGURED"
"c25b11ac-9488-4a21-b4ca-99109875c1e6","5f559923-e84b-422b-b66b-e96a5108a68c","MOL-0038","MOL-0038","EGFR Mutation Panel","Numeric","Variant report","1","TRUE","TRUE","Active","","","CONFIGURED"
"78b461ee-8aab-42ba-9c62-03688bd0c1ad","96ab5a12-8432-4cde-81b4-cb50a08a1cb3","MOL-0039","MOL-0039","KRAS Mutation","Numeric","Variant report","1","TRUE","TRUE","Active","","","CONFIGURED"
"f5bc47ad-2705-4474-adcd-0bd5ae0c33d5","a2fff291-1aa2-4f4b-9924-e814257a6350","MOL-0040","MOL-0040","NRAS Mutation","Numeric","Variant report","1","TRUE","TRUE","Active","","","CONFIGURED"
"97e6f216-8f43-4216-866c-dd20bf769d6e","878c9189-b3fa-4841-9b0a-ddc4ba3e4216","MOL-0041","MOL-0041","BRAF V600 Mutation","Numeric","Variant report","1","TRUE","TRUE","Active","","","CONFIGURED"
"a730db68-0423-4b4c-a3e6-af2c97de990b","dc35d0aa-ec9c-479f-873a-72d6088eac64","MOL-0042","MOL-0042","PIK3CA Mutation","Numeric","Variant report","1","TRUE","TRUE","Active","","","CONFIGURED"
"6c85f7cd-ea54-4362-9fbc-d2afbb5994da","fe3be948-2a61-4c72-b101-8285e2d5bced","MOL-0043","MOL-0043","ALK Rearrangement","Numeric","Interpretive","1","TRUE","TRUE","Active","","","CONFIGURED"
"c75fd0ac-0387-4acc-ba0c-a21f0689a93b","73d92b81-68de-4989-bdc4-259d26a76ad4","MOL-0044","MOL-0044","ROS1 Rearrangement","Numeric","Interpretive","1","TRUE","TRUE","Active","","","CONFIGURED"
"5c3d827d-ccbf-4c8c-8d83-6b93c07551be","45610ee5-4b4b-403b-abb8-4af40755a769","MOL-0045","MOL-0045","RET Rearrangement","Numeric","Interpretive","1","TRUE","TRUE","Active","","","CONFIGURED"
"8ec841c0-fd92-41d8-8eff-c99c2f79c2a9","5b383434-7327-44de-a239-95113f98f557","MOL-0046","MOL-0046","NTRK Fusion","Numeric","Interpretive","1","TRUE","TRUE","Active","","","CONFIGURED"
"5fece2ec-ecdc-4ac9-b533-1e0a4b51c8e6","15f51ac6-5710-48e8-86cf-02ae05a188ef","MOL-0047","MOL-0047","HER2 Amplification by ISH","Numeric","Interpretive","1","TRUE","TRUE","Active","","","CONFIGURED"
"f9d7062a-dae6-4ace-8e7e-31ea6a2ed8d3","c1f79cf6-ac1b-4af1-9165-b541f62f533d","MOL-0048","MOL-0048","MSI Testing","Numeric","Interpretive","1","TRUE","TRUE","Active","","","CONFIGURED"
"df501eb8-22fa-4ed2-ab8e-14a2be489a35","137d5353-7272-44e0-a6f5-6ad413d03d9c","MOL-0049","MOL-0049","Tumor Mutational Burden","Numeric","mut/Mb","1","TRUE","TRUE","Active","","","CONFIGURED"
"5ca5cf59-8d59-4927-806e-1f04bc22d01e","65f78c0b-90f1-4e96-9ed6-3ed1477b1259","MOL-0050","MOL-0050","BRCA1/BRCA2 Germline","Numeric","Variant report","1","TRUE","TRUE","Active","","","CONFIGURED"
"2efd10ec-1361-4904-a7aa-085957e3c613","867d068e-10c8-43ab-8e47-e8a759115a88","MOL-0051","MOL-0051","BRCA1/BRCA2 Somatic","Numeric","Variant report","1","TRUE","TRUE","Active","","","CONFIGURED"
"eae4ad5a-7f0b-45d9-8f47-0882f0c53458","4987bcc5-9c41-46d3-b1e1-caf62e2211a2","MOL-0052","MOL-0052","MLH1 Promoter Methylation","Numeric","Interpretive","1","TRUE","TRUE","Active","","","CONFIGURED"
"43a0db4c-c9d0-4ab6-b968-2f3eb7d14bf7","21805ac8-05d6-4d86-9de9-e3630c12fc66","MOL-0053","MOL-0053","Norovirus PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"911887da-1f3c-46bd-97e9-9be43d346c7f","ac0fe2f2-e578-45bc-ae12-466c488137e2","MOL-0054","MOL-0054","Rotavirus PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"6d9887d9-55a5-4002-8952-a0ba00de0e2f","05b544a0-5c05-422b-ab2b-ce7989ce51fb","MOL-0055","MOL-0055","Adenovirus PCR - Stool","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"8af924bf-1218-4c99-8716-211de518fc60","7ab05c14-f313-4f7c-9875-deecc8348890","MOL-0056","MOL-0056","Enteric Bacterial PCR Panel","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"1b03f7b3-9a78-4272-a558-7c66cdf4fe02","17d05c17-692e-4154-9f7e-f00616f16c97","MOL-0057","MOL-0057","GI Pathogen Multiplex PCR Panel","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"76e0f863-4fb8-433d-a072-5803af433bfc","e833e09b-cd44-48d2-b603-2b57d62eb383","MOL-0058","MOL-0058","Meningitis/Encephalitis Multiplex PCR Panel","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"a19a2f80-5801-4109-ab6c-14e96e3aacd6","90fe6289-fb4f-4a49-9c93-ec77e08c83e9","MOL-0059","MOL-0059","Respiratory Pathogen Multiplex PCR Panel","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"c431e185-4d5c-4a36-8eaf-54861ad47035","2a651597-ecf6-4954-b978-558a2f2a5ca7","MOL-0060","MOL-0060","Pneumocystis jirovecii PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"e2931552-53b7-4ef3-a9ce-29e1f024c9f0","1b706fc4-ca4a-425f-bd9b-dd99274236f2","MOL-0061","MOL-0061","Aspergillus PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"dd793b12-f0c5-4980-9502-78975672e03d","d9da3981-dd20-437d-b602-269dbe460f1e","MOL-0062","MOL-0062","Candida Species PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"04eafbe8-e92e-4a72-a2cd-8ea5cafc966e","944269e2-a60a-49e2-b9ae-82f75fae41fe","MOL-0063","MOL-0063","Cryptococcus PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"e0970ca9-dee8-4dc6-9048-d4af3b1eceb3","16b2f1af-3193-4a4d-815e-5768851721a1","MOL-0064","MOL-0064","Toxoplasma gondii PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"a2f15fd4-9184-45c9-8da6-eefc08256fcf","707c5925-4a99-4a69-aeab-9b4f8aeeb698","MOL-0065","MOL-0065","Parvovirus B19 PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"c0965e2b-9b30-461f-b31e-2fb300c239d8","f77713bc-3b9a-4ba2-937f-549526810dd3","MOL-0066","MOL-0066","HHV-6 DNA PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"4f191f27-53d1-488a-be46-fb3a6cd25bf8","aa1b93d8-ed23-4a12-8990-e43fb47aeb87","MOL-0067","MOL-0067","HHV-8 DNA PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"10411298-e7b6-4611-960e-365f372e62ff","ada3c29f-c70d-471b-aa35-dfd2e175505a","MOL-0068","MOL-0068","Enterovirus PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"7a00e883-59bd-4949-8d26-a23d1ef8b87c","8e46db87-0b70-45ee-ae17-99acbaeb7e65","MOL-0069","MOL-0069","Parechovirus PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"e9a58460-b640-4c88-bfe3-774d7d6507c2","f3eecf36-df78-49c6-a6a8-0aac63993cd1","MOL-0070","MOL-0070","West Nile Virus PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"81943beb-98a2-4eab-a419-4c2a908937b4","d722d754-a802-4716-8f71-6a6750e09597","MOL-0071","MOL-0071","Japanese Encephalitis Virus PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"8d94908e-2ff8-47de-82f9-a1c0f29f56e0","9f101208-d5dc-4306-b8d0-6479752e289e","MOL-0072","MOL-0072","Zika Virus RT-PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"02777348-ad12-40cc-9ec8-c26754ac1330","62549fd9-c9f6-4080-9349-fe0163ba2b73","MOL-0073","MOL-0073","Mpox (Monkeypox) PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"c8732e3e-0c7a-4f97-a5f7-7131c8758998","780e4366-a347-4427-bae5-0d0078bf502b","MOL-0074","MOL-0074","Bordetella pertussis PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"dc30090f-fca9-40d7-a5ae-1e7cfe218b7e","30e41698-9b21-412e-94e0-0740364d6f61","MOL-0075","MOL-0075","Legionella pneumophila PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"1f338ff7-3e40-4a05-b008-be203ea721f7","21106b59-7589-4c81-b44f-0e250a666b57","MOL-0076","MOL-0076","Streptococcus pneumoniae PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"0f9a6adf-2938-4db0-950b-039df5467a09","eb850a17-b093-4de4-97b0-924fdb1cc3bd","MOL-0077","MOL-0077","Haemophilus influenzae PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"8a39723e-948c-4f35-a224-93771919c06d","43440fa8-ddaf-435d-be57-4b937be6079f","MOL-0078","MOL-0078","Mycoplasma pneumoniae PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"949a8ed0-5291-4a44-9e1f-82cdd9ca2b32","d5bc6fb3-532a-4bb0-8ccc-eb2018e167d1","MOL-0079","MOL-0079","Chlamydophila pneumoniae PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"c3a50d0d-86c0-423b-8367-435b101a2e44","d6c1eb77-7187-4c84-a725-087960bad8a6","MOL-0080","MOL-0080","MRSA PCR Screen","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"26504e4b-c7e9-4bf1-9048-93c04e90f008","bfdad880-3e18-4b48-9b18-db2bfc6417bd","MOL-0081","MOL-0081","Clostridioides difficile Toxin Gene PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"35760849-43ab-4064-b015-394a7f116e48","3aa13e7e-6613-4852-8861-9625cffc29b5","MOL-0082","MOL-0082","Group B Streptococcus PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"d3cd7b54-57ea-4ec7-b670-04a55e672f30","a8b371c8-ce8b-4fff-a85f-a35cffa9d628","MOL-0083","MOL-0083","Candida auris PCR","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"d415a7ef-b14f-43a6-98db-9f9d4d9070f6","9a7e8a3b-d01c-4255-8534-eaffd968436f","PCT_SEPSIS","PCT_SEPSIS","Procalcitonin (PCT)","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"5e83d209-1fb8-40f9-a25c-4ccf170a1212","8c859ce3-e46e-4b0b-9760-92799c80bd47","POC-0002","POC-0002-01","pH (Venous)","Numeric","","1","TRUE","TRUE","Active","","","REFERENCE_PENDING"
"a6adfa00-d61d-4afa-8397-827f893814d2","8c859ce3-e46e-4b0b-9760-92799c80bd47","POC-0002","POC-0002-02","pvCO2","Numeric","mmHg","2","TRUE","TRUE","Active","","","CONFIGURED"
"f59f500b-fa0e-4661-98cc-ead4f58518da","8c859ce3-e46e-4b0b-9760-92799c80bd47","POC-0002","POC-0002-03","pvO2","Numeric","mmHg","3","TRUE","TRUE","Active","","","CONFIGURED"
"14fc7d8a-be40-4e76-bf16-4d089b671dd6","8c859ce3-e46e-4b0b-9760-92799c80bd47","POC-0002","POC-0002-04","HCO3- / Bicarbonate","Numeric","mmol/L","4","TRUE","TRUE","Active","","","CONFIGURED"
"8187f1a2-ccd2-43e4-8b3a-e70dd0921dca","8c859ce3-e46e-4b0b-9760-92799c80bd47","POC-0002","POC-0002-05","Base Excess","Numeric","mmol/L","5","TRUE","TRUE","Active","","","CONFIGURED"
"24242fce-2603-4b1d-b237-94b1c535d13a","8c859ce3-e46e-4b0b-9760-92799c80bd47","POC-0002","POC-0002-06","Venous O2 Saturation","Numeric","%","6","TRUE","TRUE","Active","","","CONFIGURED"
"6b75ff35-6590-4f0d-abba-d94586274f51","8c859ce3-e46e-4b0b-9760-92799c80bd47","POC-0002","POC-0002-07","Lactate","Numeric","mmol/L","7","TRUE","TRUE","Active","","","CONFIGURED"
"4153dfe8-6c52-4f69-b99e-58d2eb2cfe1b","9aee7634-c1da-481b-b4c9-2869925a0664","POC-0003","POC-0003","pH, Blood Gas","Numeric","pH","1","TRUE","TRUE","Active","","","CONFIGURED"
"754b5a64-5c3d-4fcd-bbb7-189357c847c5","15304494-d6a5-4f75-8803-4fd99688ce2e","POC-0004","POC-0004","pCO2, Blood Gas","Numeric","mmHg","1","TRUE","TRUE","Active","","","CONFIGURED"
"69f347f8-1c57-40df-90e1-9d2bf4f28746","9997110c-4806-4bbd-919b-be20e691c4f1","POC-0005","POC-0005","pO2, Blood Gas","Numeric","mmHg","1","TRUE","TRUE","Active","","","CONFIGURED"
"5045375e-d078-47ce-bf37-6a715bcfcb1b","8eb79764-9931-4319-9c3e-33b37a43d605","POC-0006","POC-0006","HCO3-, Blood Gas","Numeric","mmol/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"995dc9fb-6171-4d40-9162-884ee54bfdf6","180c3bb6-6648-428d-bfa1-e378c46cc7c5","POC-0007","POC-0007","Base Excess","Numeric","mmol/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"c2459b8c-8d07-4d68-9b25-89ad6404fe8a","2ed616be-4603-4330-8669-44df020e8245","POC-0008","POC-0008","Oxygen Saturation, Blood Gas","Numeric","%","1","TRUE","TRUE","Active","","","CONFIGURED"
"5e95832b-05b2-4af9-9667-359401112ec4","317be352-6d96-423f-b086-f2e1d19b5351","POC-0009","POC-0009","Lactate, Blood Gas","Numeric","mmol/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"db978439-8acc-40f7-bedb-d79039fc341e","f6f64132-f10a-410e-985e-447382861d39","POC-0010","POC-0010","Carboxyhemoglobin","Numeric","%","1","TRUE","TRUE","Active","","","CONFIGURED"
"4a03b7c6-f817-452d-b359-5c3818cb5603","4b5ab210-c707-4e5d-8168-874089881226","POC-0011","POC-0011","Methemoglobin","Numeric","%","1","TRUE","TRUE","Active","","","CONFIGURED"
"923314ac-26b3-46fd-b3b1-9e929c495a20","bb0c7021-5931-4a10-a688-7d938c55de5e","POC-0012","POC-0012","Oxyhemoglobin","Numeric","%","1","TRUE","TRUE","Active","","","CONFIGURED"
"3b782d28-3d92-485c-8ad0-5f13e10b635e","bd87dccf-9c5f-4a96-8a5a-07314afeada2","SER-0001","SER-0001","HIV 1/2 Ag/Ab 4th Generation","Text","Index/S/CO","1","TRUE","TRUE","Active","","","CONFIGURED"
"a2308ebe-8add-4491-a772-4cd45c4b6f91","b639c13d-f6e5-4c94-8503-1260aaf66ecb","SER-0002","SER-0002","HIV 1 Antibody","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"d832e165-5601-4830-b9b1-89f843d5ba47","160531c7-2107-4e2d-ac16-32e1f34d91cb","SER-0003","SER-0003","HIV 2 Antibody","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"0a375acc-bebe-4799-8599-1e6922976135","7cb903f2-e78b-4d2a-8dc2-fc9c34ada3f5","SER-0004","SER-0004","HBsAg","Text","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"07347d6d-ab86-4116-9d66-dc46893221ac","688d6666-074b-42aa-a4aa-8032fbe8866a","SER-0005","SER-0005","Anti-HBs","Numeric","mIU/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"08a8f8c5-11b8-4fae-a52d-b8d63a7251ec","6d8049dd-0f8b-412d-8987-673d353846e2","SER-0006","SER-0006","Anti-HBc Total","Numeric","Index/S/CO","1","TRUE","TRUE","Active","","","CONFIGURED"
"3a59c5f5-1ed9-4ee1-91c0-b758b22036ba","fa562d46-c2ec-446d-b9f6-55d93e69dbc4","SER-0007","SER-0007","Anti-HBc IgM","Numeric","Index/S/CO","1","TRUE","TRUE","Active","","","CONFIGURED"
"9e0ece20-dc76-47d7-a3ab-428afd61e879","772b81f8-0cc2-4f82-8a2d-6a79c6ea8a39","SER-0008","SER-0008","HBeAg","Numeric","Index/S/CO","1","TRUE","TRUE","Active","","","CONFIGURED"
"cc868ede-64b4-48f3-a8d7-14347b52aa9e","d7e3e0ea-edaa-4ff3-afe8-982027d428df","SER-0009","SER-0009","Anti-HBe","Numeric","Index/S/CO","1","TRUE","TRUE","Active","","","CONFIGURED"
"f616448b-7f37-43dc-8708-22a0befddf01","e90a5c0a-3d4b-49bc-8fa2-29db7295b6eb","SER-0010","SER-0010","Anti-HCV","Text","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"b055f2ea-c58b-4335-ad07-b8579e7977c8","4f887e92-b881-46e6-a452-0d0691863d31","SER-0011","SER-0011","HAV IgM","Numeric","Index/S/CO","1","TRUE","TRUE","Active","","","CONFIGURED"
"e2a33fa0-c12e-4b4f-a9ff-c23603d5f204","925d0059-5fb6-4ad1-8db1-fa4f12f11617","SER-0012","SER-0012","HAV Total Antibody","Numeric","Index/S/CO","1","TRUE","TRUE","Active","","","CONFIGURED"
"088df75c-3246-4833-bfcb-dbd40348897e","5780fc4c-6d56-4e3b-956b-2622ca593267","SER-0013","SER-0013","HEV IgM","Numeric","Index","1","TRUE","TRUE","Active","","","CONFIGURED"
"612a4fd0-c7d4-459d-81db-65a87e40a0a2","101f5ed6-10f0-4376-a916-8cc989c6edec","SER-0014","SER-0014","HEV IgG","Numeric","Index","1","TRUE","TRUE","Active","","","CONFIGURED"
